timestamp,id,description,severity,lat,lng,type,hour,location,Length_of_Time(Hours),incidents_per_town_hour,incidents_per_type,day_of_week,is_weekend,morning_rush,evening_rush,rush,location_numerical
2025-05-07 15:00:02.165270-04:00,2230605749987785248,Road maintenance operations,3,41.53059,-71.46461,1,15,North Kingstown,0.5,42,657,Wednesday,False,0,0,0,19
2025-05-07 15:00:02.165287-04:00,3148259250398369909,Road maintenance operations,3,41.53095,-71.46638,1,15,North Kingstown,0.5,42,657,Wednesday,False,0,0,0,19
2025-05-07 15:00:02.165498-04:00,2238267264008467360,Road maintenance operations,3,41.53024,-71.46518,1,15,North Kingstown,0.5,42,657,Wednesday,False,0,0,0,19
2025-05-07 15:00:02.165580-04:00,95447402040963517,Accident. Shoulder blocked,2,41.81867,-71.38179,4,15,East Providence,0.5,2,34,Wednesday,False,0,0,0,3
2025-05-07 15:00:02.165585-04:00,2306656300099746038,Long-term road construction,1,41.99988,-71.55257,1,15,North Smithfield,20.0,6,26,Wednesday,False,0,0,0,0
2025-05-07 15:15:01.686347-04:00,2778602454965143136,Road construction,3,41.67989,-71.92116,1,15,Plainfield,0.25,5,221,Wednesday,False,0,0,0,52
2025-05-07 15:15:01.686353-04:00,3986607664103598391,Accident. Shoulder blocked,2,41.80282,-71.40363,4,15,Providence,0.5,11,34,Wednesday,False,0,0,0,6
2025-05-07 15:15:01.686419-04:00,3788986071314916372,Road maintenance operations,1,41.77601,-71.26918,1,15,Rehoboth,1.0,5,657,Wednesday,False,0,0,0,39
2025-05-07 15:15:01.686441-04:00,1458833414589446517,Road maintenance operations,1,41.978,-71.15429,1,15,Norton,1.0,3,657,Wednesday,False,0,0,0,36
2025-05-07 15:15:01.686453-04:00,522908465910039631,Road construction,3,41.67971,-71.92427,1,15,Plainfield,0.75,5,221,Wednesday,False,0,0,0,52
2025-05-07 15:15:01.686469-04:00,1879037980314131484,Road maintenance operations,1,41.9609,-71.10155,1,15,Taunton,1.0,7,657,Wednesday,False,0,0,0,22
2025-05-07 15:15:01.686542-04:00,1747260166317526669,Road maintenance operations,1,41.95282,-71.38093,1,15,North Attleboro,1.0,3,657,Wednesday,False,0,0,0,37
2025-05-07 15:15:01.687146-04:00,3584376102228710297,Construction work,1,41.7497,-71.48367,1,15,Cranston,0.25,1,235,Wednesday,False,0,0,0,26
2025-05-07 15:30:02.315824-04:00,2778602454969290447,Road construction,3,41.67986,-71.92167,1,15,Plainfield,0.5,5,221,Wednesday,False,0,0,0,52
2025-05-07 15:30:02.316364-04:00,3148259250397430370,Road maintenance operations,3,41.53095,-71.46638,1,15,North Kingstown,0.5,42,657,Wednesday,False,0,0,0,19
2025-05-07 15:30:02.316390-04:00,2238267264001041229,Road maintenance operations,3,41.53024,-71.46518,1,15,North Kingstown,0.5,42,657,Wednesday,False,0,0,0,19
2025-05-07 15:30:02.316422-04:00,2645179149900759613,Accident. Shoulder blocked,2,41.86641,-71.51513,4,15,Johnston,0.25,1,34,Wednesday,False,0,0,0,33
2025-05-07 15:30:02.316460-04:00,2230605749976531973,Road maintenance operations,3,41.53059,-71.46461,1,15,North Kingstown,0.5,42,657,Wednesday,False,0,0,0,19
2025-05-07 15:30:02.316525-04:00,681027178948508,Road maintenance operations,3,41.52913,-71.46578,1,15,North Kingstown,1.0,42,657,Wednesday,False,0,0,0,19
2025-05-07 15:45:01.822829-04:00,746211223408645326,Road construction. Left lane closed,1,41.97629,-71.53401,1,15,North Smithfield,0.25,6,48,Wednesday,False,0,0,0,0
2025-05-07 15:45:01.823262-04:00,3986607664103598394,Accident. Shoulder blocked,2,41.80282,-71.40363,4,15,Providence,0.5,11,34,Wednesday,False,0,0,0,6
2025-05-07 16:00:02.426560-04:00,2778602454964588584,Road construction,3,41.67971,-71.92427,1,16,Plainfield,0.25,5,221,Wednesday,False,0,0,0,52
2025-05-07 16:00:02.426762-04:00,2238267264002720007,Road maintenance operations,3,41.53024,-71.46518,1,16,North Kingstown,0.5,34,657,Wednesday,False,0,0,0,19
2025-05-07 16:00:02.426808-04:00,2230605749979663587,Road maintenance operations,3,41.53059,-71.46461,1,16,North Kingstown,0.5,34,657,Wednesday,False,0,0,0,19
2025-05-07 16:00:02.426830-04:00,522908465915695580,Road construction,3,41.67971,-71.92427,1,16,Plainfield,0.25,5,221,Wednesday,False,0,0,0,52
2025-05-07 16:00:02.426841-04:00,3148259250391676377,Road maintenance operations,3,41.53095,-71.46638,1,16,North Kingstown,0.5,34,657,Wednesday,False,0,0,0,19
2025-05-07 16:15:01.978563-04:00,2778602454971155911,Road construction,3,41.67971,-71.92427,1,16,Plainfield,0.75,5,221,Wednesday,False,0,0,0,52
2025-05-07 16:15:01.978718-04:00,522908465906080669,Road construction,3,41.67971,-71.92427,1,16,Plainfield,0.5,5,221,Wednesday,False,0,0,0,52
2025-05-07 16:30:02.591480-04:00,681027181887640,Road maintenance operations,3,41.52913,-71.46578,1,16,North Kingstown,1.0,34,657,Wednesday,False,0,0,0,19
2025-05-07 16:30:02.591510-04:00,3148259250399319789,Road maintenance operations,3,41.53095,-71.46638,1,16,North Kingstown,0.5,34,657,Wednesday,False,0,0,0,19
2025-05-07 16:30:02.591550-04:00,2238267264013480284,Road maintenance operations,3,41.53024,-71.46518,1,16,North Kingstown,0.5,34,657,Wednesday,False,0,0,0,19
2025-05-07 16:30:02.591712-04:00,2230605749979247642,Road maintenance operations,3,41.53059,-71.46461,1,16,North Kingstown,0.5,34,657,Wednesday,False,0,0,0,19
2025-05-07 16:45:02.106239-04:00,4548363346849434978,Disabled vehicle. Center lane blocked,2,41.8191,-71.38765,4,16,Providence,0.25,12,2,Wednesday,False,0,0,0,6
2025-05-07 16:45:02.106287-04:00,3104826053624950633,Road construction,3,41.68025,-71.92506,1,16,Plainfield,0.25,5,221,Wednesday,False,0,0,0,52
2025-05-07 17:00:01.704791-04:00,1477094294863604138,Road construction,3,41.68025,-71.92506,1,17,Plainfield,0.25,5,221,Wednesday,False,0,0,0,52
2025-05-07 17:00:01.704870-04:00,2238267264012737710,Road maintenance operations,3,41.53024,-71.46518,1,17,North Kingstown,0.5,34,657,Wednesday,False,0,0,0,19
2025-05-07 17:00:01.704927-04:00,3148259250394087714,Road maintenance operations,3,41.53095,-71.46638,1,17,North Kingstown,0.5,34,657,Wednesday,False,0,0,0,19
2025-05-07 17:00:01.704955-04:00,4548363346849434979,Disabled vehicle. Center lane blocked,2,41.8191,-71.38765,4,17,Providence,0.25,18,2,Wednesday,False,0,0,0,6
2025-05-07 17:00:01.704978-04:00,2778602454970161378,Road construction,3,41.67982,-71.92236,1,17,Plainfield,0.25,5,221,Wednesday,False,0,0,0,52
2025-05-07 17:00:01.705029-04:00,2230605749979835265,Road maintenance operations,3,41.53059,-71.46461,1,17,North Kingstown,0.5,34,657,Wednesday,False,0,0,0,19
2025-05-07 17:15:02.309511-04:00,1367048311345183669,Right lane closed,2,41.95643,-71.30369,1,17,Attleboro,6.0,5,52,Wednesday,False,0,0,0,8
2025-05-07 17:15:02.309559-04:00,1477094294870123175,Road construction,3,41.68025,-71.92506,1,17,Plainfield,0.5,5,221,Wednesday,False,0,0,0,52
2025-05-07 17:15:02.309570-04:00,2778602454966087831,Road construction,3,41.67982,-71.92236,1,17,Plainfield,1.0,5,221,Wednesday,False,0,0,0,52
2025-05-07 17:30:01.890354-04:00,2238267264008589165,Road maintenance operations,3,41.53024,-71.46518,1,17,North Kingstown,0.5,34,657,Wednesday,False,0,0,0,19
2025-05-07 17:30:01.890441-04:00,2230605749984922720,Road maintenance operations,3,41.53059,-71.46461,1,17,North Kingstown,0.5,34,657,Wednesday,False,0,0,0,19
2025-05-07 17:30:01.890486-04:00,1244907042217198258,Accident. Right lane blocked,2,41.85805,-71.40466,4,17,Pawtucket,0.25,8,11,Wednesday,False,0,0,0,41
2025-05-07 17:30:01.890536-04:00,681027185047366,Road maintenance operations,3,41.52913,-71.46578,1,17,North Kingstown,1.0,34,657,Wednesday,False,0,0,0,19
2025-05-07 17:30:01.890542-04:00,3148259250396378129,Road maintenance operations,3,41.53095,-71.46638,1,17,North Kingstown,0.5,34,657,Wednesday,False,0,0,0,19
2025-05-07 17:45:02.420331-04:00,1477094294865742454,Road construction,3,41.68025,-71.92506,1,17,Plainfield,0.25,5,221,Wednesday,False,0,0,0,52
2025-05-07 17:45:02.420426-04:00,716793731659002721,Accident. Shoulder blocked,2,41.85805,-71.40466,4,17,Pawtucket,0.25,8,34,Wednesday,False,0,0,0,41
2025-05-07 18:00:02.009734-04:00,3148259250384700305,Road maintenance operations,3,41.53095,-71.46638,1,18,North Kingstown,0.5,31,657,Wednesday,False,0,0,0,19
2025-05-07 18:00:02.009796-04:00,1477094294867151324,Road construction,3,41.68025,-71.92506,1,18,Plainfield,0.25,4,221,Wednesday,False,0,0,0,52
2025-05-07 18:00:02.009801-04:00,716793731659002723,Accident. Shoulder blocked,2,41.85805,-71.40466,4,18,Pawtucket,0.25,2,34,Wednesday,False,0,0,0,41
2025-05-07 18:00:02.009868-04:00,2238267264000850298,Road maintenance operations,3,41.53024,-71.46518,1,18,North Kingstown,0.5,31,657,Wednesday,False,0,0,0,19
2025-05-07 18:00:02.009938-04:00,2230605749976489571,Road maintenance operations,3,41.53059,-71.46461,1,18,North Kingstown,0.5,31,657,Wednesday,False,0,0,0,19
2025-05-07 18:15:01.595721-04:00,2778602454967915022,Road construction,3,41.67982,-71.92236,1,18,Plainfield,1.0,4,221,Wednesday,False,0,0,0,52
2025-05-07 18:15:01.595799-04:00,4406790015815982919,Accident. Left lane blocked,2,41.8162,-71.37464,4,18,East Providence,0.5,13,14,Wednesday,False,0,0,0,3
2025-05-07 18:15:01.595945-04:00,4423045954477039631,Construction work,1,41.42046,-71.84462,1,18,North Stonington,7.0,1,235,Wednesday,False,0,0,0,15
2025-05-07 18:15:01.595978-04:00,1477094294872403888,Road construction,3,41.68025,-71.92506,1,18,Plainfield,0.5,4,221,Wednesday,False,0,0,0,52
2025-05-07 18:30:02.222122-04:00,3148259250396730291,Road maintenance operations,3,41.53095,-71.46638,1,18,North Kingstown,0.5,31,657,Wednesday,False,0,0,0,19
2025-05-07 18:30:02.222151-04:00,2597271557826474141,Accident. Shoulder blocked,2,41.82914,-71.41793,4,18,Providence,0.5,14,34,Wednesday,False,0,0,0,6
2025-05-07 18:30:02.222173-04:00,681027180426849,Road maintenance operations,3,41.52913,-71.46578,1,18,North Kingstown,1.0,31,657,Wednesday,False,0,0,0,19
2025-05-07 18:30:02.222207-04:00,2238267264011489704,Road maintenance operations,3,41.53024,-71.46518,1,18,North Kingstown,0.5,31,657,Wednesday,False,0,0,0,19
2025-05-07 18:30:02.222241-04:00,2230605749984473361,Road maintenance operations,3,41.53059,-71.46461,1,18,North Kingstown,0.5,31,657,Wednesday,False,0,0,0,19
2025-05-07 18:45:01.714165-04:00,1477094294871968208,Road construction,3,41.68025,-71.92506,1,18,Plainfield,0.25,4,221,Wednesday,False,0,0,0,52
2025-05-07 18:45:01.714260-04:00,886203835355352822,Disabled vehicle. Shoulder blocked,2,41.78138,-71.41975,4,18,Providence,0.25,14,30,Wednesday,False,0,0,0,6
2025-05-07 19:00:02.325585-04:00,886203835355352823,Disabled vehicle. Shoulder blocked,2,41.78138,-71.41975,4,19,Providence,0.25,7,30,Wednesday,False,0,0,0,6
2025-05-07 19:00:02.325693-04:00,2238267264014850105,Road maintenance operations,3,41.53024,-71.46518,1,19,North Kingstown,0.5,35,657,Wednesday,False,0,0,0,19
2025-05-07 19:00:02.325746-04:00,2230605749975054653,Road maintenance operations,3,41.53059,-71.46461,1,19,North Kingstown,0.5,35,657,Wednesday,False,0,0,0,19
2025-05-07 19:00:02.325793-04:00,1477094294873132245,Road construction,3,41.68025,-71.92506,1,19,Plainfield,0.25,4,221,Wednesday,False,0,0,0,52
2025-05-07 19:00:02.325833-04:00,3148259250389029706,Road maintenance operations,3,41.53095,-71.46638,1,19,North Kingstown,0.5,35,657,Wednesday,False,0,0,0,19
2025-05-07 19:15:01.841958-04:00,1477094294872803787,Road construction,3,41.68025,-71.92506,1,19,Plainfield,0.5,4,221,Wednesday,False,1,0,1,52
2025-05-07 19:15:01.842147-04:00,2778602454971392248,Road construction,3,41.67982,-71.92236,1,19,Plainfield,1.0,4,221,Wednesday,False,1,0,1,52
2025-05-07 19:30:02.465165-04:00,2230605749985221852,Road maintenance operations,3,41.53059,-71.46461,1,19,North Kingstown,0.5,35,657,Wednesday,False,1,0,1,19
2025-05-07 19:30:02.465396-04:00,681027188207747,Road maintenance operations,3,41.52913,-71.46578,1,19,North Kingstown,1.0,35,657,Wednesday,False,1,0,1,19
2025-05-07 19:30:02.465402-04:00,3148259250388637838,Road maintenance operations,3,41.53095,-71.46638,1,19,North Kingstown,0.5,35,657,Wednesday,False,1,0,1,19
2025-05-07 19:30:02.465437-04:00,2238267263998328925,Road maintenance operations,3,41.53024,-71.46518,1,19,North Kingstown,0.5,35,657,Wednesday,False,1,0,1,19
2025-05-07 19:45:01.981665-04:00,1477094294868328433,Road construction,3,41.68025,-71.92506,1,19,Plainfield,0.25,4,221,Wednesday,False,1,0,1,52
2025-05-07 19:45:01.981771-04:00,3799543921680108823,Disabled vehicle. Shoulder blocked,2,41.87442,-71.0548,4,19,Taunton,0.25,1,30,Wednesday,False,1,0,1,22
2025-05-07 20:00:02.714244-04:00,2238267264012679517,Road maintenance operations,3,41.53024,-71.46518,1,20,North Kingstown,0.5,43,657,Wednesday,False,1,0,1,19
2025-05-07 20:00:02.714290-04:00,2230605749976256613,Road maintenance operations,3,41.53059,-71.46461,1,20,North Kingstown,0.5,43,657,Wednesday,False,1,0,1,19
2025-05-07 20:00:02.714364-04:00,1477094294877796706,Road construction,3,41.68025,-71.92506,1,20,Plainfield,0.25,4,221,Wednesday,False,1,0,1,52
2025-05-07 20:00:02.714488-04:00,3148259250385719717,Road maintenance operations,3,41.53095,-71.46638,1,20,North Kingstown,0.5,43,657,Wednesday,False,1,0,1,19
2025-05-07 20:15:02.239480-04:00,77600365916207140,Road maintenance operations,1,41.71363,-71.17822,1,20,Somerset,8.0,7,657,Wednesday,False,1,0,1,17
2025-05-07 20:15:02.239485-04:00,1477094294864310079,Road construction,3,41.68025,-71.92506,1,20,Plainfield,0.5,4,221,Wednesday,False,1,0,1,52
2025-05-07 20:15:02.239611-04:00,1894983469225072435,Bridge maintenance operations,2,41.7789,-71.42567,1,20,Cranston,8.75,9,26,Wednesday,False,1,0,1,26
2025-05-07 20:15:02.239695-04:00,1629143356230616912,Right lane closed,1,41.90308,-70.96526,1,20,Middleboro,4.0,3,52,Wednesday,False,1,0,1,10
2025-05-07 20:15:02.239746-04:00,2338592390987134871,Bridge maintenance operations,2,41.77693,-71.42615,1,20,Cranston,8.75,9,26,Wednesday,False,1,0,1,26
2025-05-07 20:15:02.239751-04:00,300301707464446379,Road construction. Roadway reduced to two lanes,1,41.70353,-71.16002,1,20,Fall River,7.0,8,39,Wednesday,False,1,0,1,9
2025-05-07 20:15:02.239757-04:00,2778602454962057310,Road construction,3,41.67982,-71.92236,1,20,Plainfield,1.0,4,221,Wednesday,False,1,0,1,52
2025-05-07 20:30:01.900742-04:00,681027191511343,Road maintenance operations,3,41.52913,-71.46578,1,20,North Kingstown,1.0,43,657,Wednesday,False,1,0,1,19
2025-05-07 20:30:01.900754-04:00,3148259250396296944,Road maintenance operations,3,41.53095,-71.46638,1,20,North Kingstown,0.5,43,657,Wednesday,False,1,0,1,19
2025-05-07 20:30:01.900765-04:00,1988123448161065946,Accident,2,41.90836,-71.04097,4,20,Raynham,0.25,1,20,Wednesday,False,1,0,1,47
2025-05-07 20:30:01.900933-04:00,2230605749986402561,Road maintenance operations,3,41.53059,-71.46461,1,20,North Kingstown,0.5,43,657,Wednesday,False,1,0,1,19
2025-05-07 20:30:01.900977-04:00,2238267264010083307,Road maintenance operations,3,41.53024,-71.46518,1,20,North Kingstown,0.5,43,657,Wednesday,False,1,0,1,19
2025-05-07 20:45:02.427268-04:00,1477094294862317161,Road construction,3,41.68025,-71.92506,1,20,Plainfield,0.25,4,221,Wednesday,False,1,0,1,52
2025-05-07 21:00:02.049987-04:00,2230605749982079433,Road maintenance operations,3,41.53059,-71.46461,1,21,North Kingstown,0.75,49,657,Wednesday,False,1,0,1,19
2025-05-07 21:00:02.050067-04:00,1477094294863546431,Road construction,3,41.68025,-71.92506,1,21,Plainfield,0.25,6,221,Wednesday,False,1,0,1,52
2025-05-07 21:00:02.050090-04:00,3148259250387494778,Road maintenance operations,3,41.53095,-71.46638,1,21,North Kingstown,0.75,49,657,Wednesday,False,1,0,1,19
2025-05-07 21:00:02.050254-04:00,2238267263998803760,Road maintenance operations,3,41.53024,-71.46518,1,21,North Kingstown,0.75,49,657,Wednesday,False,1,0,1,19
2025-05-07 21:15:01.584787-04:00,2778602454962419322,Road construction,3,41.67982,-71.92236,1,21,Plainfield,0.25,6,221,Wednesday,False,1,0,1,52
2025-05-07 21:15:01.584854-04:00,2189444210900053621,Two lanes blocked,2,41.81669,-71.37605,1,21,East Providence,7.0,8,9,Wednesday,False,1,0,1,3
2025-05-07 21:15:01.584877-04:00,1477094294872983970,Road construction,3,41.68025,-71.92506,1,21,Plainfield,0.5,6,221,Wednesday,False,1,0,1,52
2025-05-07 21:15:01.584889-04:00,2952415017382704705,Construction work,1,41.66656,-71.49843,1,21,East Greenwich,8.0,7,235,Wednesday,False,1,0,1,18
2025-05-07 21:15:01.584963-04:00,1585476832844753602,Two lanes blocked,2,41.8162,-71.37464,1,21,East Providence,7.0,8,9,Wednesday,False,1,0,1,3
2025-05-07 21:15:01.585056-04:00,423944872027058884,Road maintenance operations,1,41.95469,-71.30911,1,21,Attleboro,7.0,4,657,Wednesday,False,1,0,1,8
2025-05-07 21:30:02.159583-04:00,2778602454967881149,Road construction,3,41.67982,-71.92236,1,21,Plainfield,0.75,6,221,Wednesday,False,1,0,1,52
2025-05-07 21:30:02.159666-04:00,681027186789923,Road maintenance operations,3,41.52913,-71.46578,1,21,North Kingstown,0.25,49,657,Wednesday,False,1,0,1,19
2025-05-07 21:45:01.682641-04:00,2238267264002668996,Road maintenance operations,3,41.53024,-71.46518,1,21,North Kingstown,0.25,49,657,Wednesday,False,1,0,1,19
2025-05-07 21:45:01.682675-04:00,2230605749987870161,Road maintenance operations,3,41.53059,-71.46461,1,21,North Kingstown,0.25,49,657,Wednesday,False,1,0,1,19
2025-05-07 21:45:01.682710-04:00,3148259250398693331,Road maintenance operations,3,41.53095,-71.46638,1,21,North Kingstown,0.25,49,657,Wednesday,False,1,0,1,19
2025-05-07 21:45:01.682794-04:00,1477094294862799311,Road construction,3,41.68025,-71.92506,1,21,Plainfield,0.25,6,221,Wednesday,False,1,0,1,52
2025-05-07 21:45:01.682842-04:00,681027188551118,Road maintenance operations,3,41.52913,-71.46578,1,21,North Kingstown,0.75,49,657,Wednesday,False,1,0,1,19
2025-05-07 22:00:02.322496-04:00,4580637374481443405,Road construction,1,41.44195,-71.79749,1,22,North Stonington,5.25,7,221,Wednesday,False,1,0,1,15
2025-05-07 22:00:02.322502-04:00,3148259250385204253,Road maintenance operations,3,41.53095,-71.46638,1,22,North Kingstown,0.5,30,657,Wednesday,False,1,0,1,19
2025-05-07 22:00:02.322531-04:00,1233204931399202334,Construction work,1,41.94282,-71.02253,1,22,Raynham,1.5,1,235,Wednesday,False,1,0,1,47
2025-05-07 22:00:02.322662-04:00,2238267264004128745,Road maintenance operations,3,41.53024,-71.46518,1,22,North Kingstown,0.5,30,657,Wednesday,False,1,0,1,19
2025-05-07 22:00:02.322734-04:00,2230605749986221958,Road maintenance operations,3,41.53059,-71.46461,1,22,North Kingstown,0.5,30,657,Wednesday,False,1,0,1,19
2025-05-07 22:00:02.322773-04:00,1477094294877753558,Road construction,3,41.68025,-71.92506,1,22,Plainfield,0.25,5,221,Wednesday,False,1,0,1,52
2025-05-07 22:15:01.866406-04:00,1477094294865940748,Road construction,3,41.68025,-71.92506,1,22,Plainfield,0.5,5,221,Wednesday,False,1,0,1,52
2025-05-07 22:15:01.866895-04:00,3077916443704010492,Road maintenance operations,1,41.71397,-71.17841,1,22,Somerset,6.0,5,657,Wednesday,False,1,0,1,17
2025-05-07 22:15:01.867023-04:00,2778602454977262819,Road construction,3,41.67982,-71.92236,1,22,Plainfield,1.0,5,221,Wednesday,False,1,0,1,52
2025-05-07 22:30:02.455515-04:00,2230605749975229357,Road maintenance operations,3,41.53059,-71.46461,1,22,North Kingstown,0.5,30,657,Wednesday,False,1,0,1,19
2025-05-07 22:30:02.455543-04:00,681027188129498,Road maintenance operations,3,41.52913,-71.46578,1,22,North Kingstown,1.0,30,657,Wednesday,False,1,0,1,19
2025-05-07 22:30:02.455570-04:00,3148259250390175675,Road maintenance operations,3,41.53095,-71.46638,1,22,North Kingstown,0.5,30,657,Wednesday,False,1,0,1,19
2025-05-07 22:30:02.455656-04:00,2238267264003325539,Road maintenance operations,3,41.53024,-71.46518,1,22,North Kingstown,0.5,30,657,Wednesday,False,1,0,1,19
2025-05-07 22:45:01.955942-04:00,1477094294877828101,Road construction,3,41.68025,-71.92506,1,22,Plainfield,0.25,5,221,Wednesday,False,1,0,1,52
2025-05-07 23:00:02.546476-04:00,3148259250387703172,Road maintenance operations,3,41.53095,-71.46638,1,23,North Kingstown,0.5,25,657,Wednesday,False,1,0,1,19
2025-05-07 23:00:02.546488-04:00,2238267264006431442,Road maintenance operations,3,41.53024,-71.46518,1,23,North Kingstown,0.5,25,657,Wednesday,False,1,0,1,19
2025-05-07 23:00:02.546591-04:00,1477094294867980020,Road construction,3,41.68025,-71.92506,1,23,Plainfield,0.25,5,221,Wednesday,False,1,0,1,52
2025-05-07 23:00:02.546674-04:00,2230605749984898689,Road maintenance operations,3,41.53059,-71.46461,1,23,North Kingstown,0.5,25,657,Wednesday,False,1,0,1,19
2025-05-07 23:15:02.069749-04:00,1818476765194823598,Right lane closed,2,41.95643,-71.30369,1,23,Attleboro,1.0,7,52,Wednesday,False,1,0,1,8
2025-05-07 23:15:02.069761-04:00,491263287051523077,Closed due to road construction,3,41.821,-71.42004,1,23,Providence,6.0,18,21,Wednesday,False,1,0,1,6
2025-05-07 23:15:02.069804-04:00,3941467995220415353,Construction work,1,41.84241,-71.41113,1,23,Providence,7.0,18,235,Wednesday,False,1,0,1,6
2025-05-07 23:15:02.069821-04:00,2778602454967391490,Road construction,3,41.67982,-71.92236,1,23,Plainfield,1.0,5,221,Wednesday,False,1,0,1,52
2025-05-07 23:15:02.069866-04:00,1477094294864863664,Road construction,3,41.68025,-71.92506,1,23,Plainfield,0.5,5,221,Wednesday,False,1,0,1,52
2025-05-07 23:15:02.069992-04:00,3679799706632036933,Construction work,1,41.81463,-71.41029,1,23,Providence,7.0,18,235,Wednesday,False,1,0,1,6
2025-05-07 23:15:02.070025-04:00,3920577664296470393,Road maintenance operations,1,41.68022,-71.1206,1,23,Fall River,1.0,12,657,Wednesday,False,1,0,1,9
2025-05-07 23:15:02.070107-04:00,206411914728451123,Road maintenance operations,1,41.67551,-71.09575,1,23,Westport,1.0,5,657,Wednesday,False,1,0,1,5
2025-05-07 23:30:01.652676-04:00,681027179883053,Road maintenance operations,3,41.52913,-71.46578,1,23,North Kingstown,1.0,25,657,Wednesday,False,1,0,1,19
2025-05-07 23:30:01.652705-04:00,2230605749985306789,Road maintenance operations,3,41.53059,-71.46461,1,23,North Kingstown,0.5,25,657,Wednesday,False,1,0,1,19
2025-05-07 23:30:01.652788-04:00,1233204931399202335,Construction work,1,41.94282,-71.02253,1,23,Raynham,2.0,1,235,Wednesday,False,1,0,1,47
2025-05-07 23:30:01.652828-04:00,3148259250390095012,Road maintenance operations,3,41.53095,-71.46638,1,23,North Kingstown,0.5,25,657,Wednesday,False,1,0,1,19
2025-05-07 23:30:01.652896-04:00,2238267264004444854,Road maintenance operations,3,41.53024,-71.46518,1,23,North Kingstown,0.5,25,657,Wednesday,False,1,0,1,19
2025-05-07 23:45:02.150657-04:00,1477094294866243834,Road construction,3,41.68025,-71.92506,1,23,Plainfield,0.25,5,221,Wednesday,False,1,0,1,52
2025-05-08 00:00:01.721861-04:00,3148259250390240398,Road maintenance operations,3,41.53095,-71.46638,1,0,North Kingstown,0.5,26,657,Thursday,False,1,0,1,19
2025-05-08 00:00:01.721946-04:00,2230605749972467411,Road maintenance operations,3,41.53059,-71.46461,1,0,North Kingstown,0.5,26,657,Thursday,False,1,0,1,19
2025-05-08 00:00:01.722084-04:00,2238267264006665770,Road maintenance operations,3,41.53024,-71.46518,1,0,North Kingstown,0.5,26,657,Thursday,False,1,0,1,19
2025-05-08 00:00:01.722213-04:00,1477094294863047652,Road construction,3,41.68025,-71.92506,1,0,Plainfield,0.25,4,221,Thursday,False,1,0,1,52
2025-05-08 00:15:02.236003-04:00,1477094294868993317,Road construction,3,41.68025,-71.92506,1,0,Plainfield,0.5,4,221,Thursday,False,1,0,1,52
2025-05-08 00:15:02.236031-04:00,3920577664296470397,Road maintenance operations,1,41.68022,-71.1206,1,0,Fall River,10.75,8,657,Thursday,False,1,0,1,9
2025-05-08 00:15:02.236071-04:00,1818476765186298900,Right lane closed,2,41.95643,-71.30369,1,0,Attleboro,6.0,12,52,Thursday,False,1,0,1,8
2025-05-08 00:15:02.236077-04:00,2594833741748815136,Road construction. Roadway reduced to one lane,1,41.78523,-70.73523,1,0,West Wareham,3.0,6,11,Thursday,False,1,0,1,21
2025-05-08 00:15:02.236161-04:00,206411914728451127,Road maintenance operations,1,41.67551,-71.09575,1,0,Westport,10.75,6,657,Thursday,False,1,0,1,5
2025-05-08 00:15:02.236167-04:00,3575805123517134544,Road maintenance operations,1,41.78523,-70.73523,1,0,West Wareham,4.0,6,657,Thursday,False,1,0,1,21
2025-05-08 00:15:02.236674-04:00,2778602454968413199,Road construction,3,41.67982,-71.92236,1,0,Plainfield,1.0,4,221,Thursday,False,1,0,1,52
2025-05-08 00:30:01.835772-04:00,2230605749982612390,Road maintenance operations,3,41.53059,-71.46461,1,0,North Kingstown,0.5,26,657,Thursday,False,1,0,1,19
2025-05-08 00:30:01.835806-04:00,3148259250399679165,Road maintenance operations,3,41.53095,-71.46638,1,0,North Kingstown,0.5,26,657,Thursday,False,1,0,1,19
2025-05-08 00:30:01.835912-04:00,681027183895704,Road maintenance operations,3,41.52913,-71.46578,1,0,North Kingstown,1.0,26,657,Thursday,False,1,0,1,19
2025-05-08 00:30:01.836098-04:00,2238267264014593248,Road maintenance operations,3,41.53024,-71.46518,1,0,North Kingstown,0.5,26,657,Thursday,False,1,0,1,19
2025-05-08 00:45:02.362992-04:00,1477094294876453493,Road construction,3,41.68025,-71.92506,1,0,Plainfield,0.25,4,221,Thursday,False,1,0,1,52
2025-05-08 01:00:01.971181-04:00,1477094294865866932,Road construction,3,41.68025,-71.92506,1,1,Plainfield,0.25,4,221,Thursday,False,1,0,1,52
2025-05-08 01:00:01.971257-04:00,3148259250397586974,Road maintenance operations,3,41.53095,-71.46638,1,1,North Kingstown,0.5,30,657,Thursday,False,1,0,1,19
2025-05-08 01:00:01.971373-04:00,2230605749977055082,Road maintenance operations,3,41.53059,-71.46461,1,1,North Kingstown,0.5,30,657,Thursday,False,1,0,1,19
2025-05-08 01:00:01.971440-04:00,2238267263999160952,Road maintenance operations,3,41.53024,-71.46518,1,1,North Kingstown,0.5,30,657,Thursday,False,1,0,1,19
2025-05-08 01:15:01.490285-04:00,1477094294871090295,Road construction,3,41.68025,-71.92506,1,1,Plainfield,0.5,4,221,Thursday,False,1,0,1,52
2025-05-08 01:15:01.490296-04:00,2778602454970818985,Road construction,3,41.67982,-71.92236,1,1,Plainfield,1.0,4,221,Thursday,False,1,0,1,52
